input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1,accept_rate_2,accept_rate_3,accept_rate_4,accept_rate_5
1181,0,263,253,0.9192,0.8791,0.8311,0.7994,0.6939
1181,0,270,260,0.9428,0.9034,0.879,0.8546,0.7921
1181,0,272,262,0.9114,0.8891,0.8482,0.8138,0.7477
1182,0,724,218,0.9693,0.9735,0.9442,0.9148,0.8817
1182,0,731,223,0.9657,0.9735,0.9413,0.9133,0.8846
1182,0,723,218,0.9614,0.9557,0.9349,0.8918,0.8688
1182,0,237,227,0.9421,0.907,0.8726,0.8539,0.7685
1183,0,277,265,0.9314,0.8856,0.8525,0.8095,0.7441
1183,0,271,261,0.9378,0.9013,0.8712,0.8467,0.762
1183,0,230,220,0.9414,0.9106,0.8568,0.8102,0.7627
1183,0,258,248,0.9235,0.8684,0.8404,0.7908,0.7176
1184,0,250,240,0.9528,0.8834,0.8533,0.8123,0.7677
1184,0,721,216,0.9685,0.9621,0.9205,0.8926,0.8746
1184,0,712,216,0.9836,0.9878,0.9306,0.8861,0.8588
1184,0,712,216,0.9828,0.9564,0.9198,0.8832,0.8566
1185,0,233,219,0.9485,0.9285,0.8948,0.8718,0.8151
1186,0,284,274,0.9414,0.8927,0.8454,0.8181,0.7211
1186,0,704,214,0.9814,0.9764,0.9442,0.8918,0.8595
1186,0,330,320,0.9192,0.8898,0.8454,0.8138,0.7556
1186,0,896,214,0.9821,0.995,0.9642,0.9284,0.9384
1186,0,710,214,0.9786,0.9764,0.9435,0.9026,0.8796
1186,0,224,214,0.9435,0.8884,0.8475,0.8259,0.7405
1186,0,704,214,0.9664,0.9649,0.9248,0.8703,0.8509
1186,0,704,214,0.9721,0.9707,0.9549,0.9083,0.8616
1187,0,238,228,0.9385,0.912,0.8805,0.8467,0.7821
1187,0,221,215,0.9421,0.8941,0.8239,0.7815,0.7233
1187,0,240,232,0.9235,0.8884,0.8361,0.793,0.7276
1187,0,234,225,0.9364,0.8956,0.8425,0.8138,0.7677
1188,0,127,216,0.8413,0.8441,0.8411,0.8345,0.7986
1188,0,702,212,0.9843,0.9614,0.9241,0.8797,0.8595
1188,0,702,212,0.9736,0.9721,0.9349,0.8875,0.8566
1188,0,703,213,0.9793,0.985,0.9306,0.8854,0.8703
1188,0,702,212,0.98,0.9671,0.9341,0.8904,0.8703
1189,0,270,258,0.9321,0.8984,0.8747,0.8446,0.7706
1189,0,225,215,0.9171,0.8784,0.8504,0.8188,0.7556
1189,0,239,231,0.9214,0.872,0.8361,0.7944,0.7384
1190,0,235,227,0.8999,0.8255,0.791,0.7701,0.6925
1190,0,690,210,0.9764,0.9764,0.9384,0.8976,0.8853
1190,0,700,210,0.9685,0.9707,0.9413,0.909,0.8839
1190,0,705,215,0.9843,0.9764,0.9363,0.8825,0.8731
1190,0,690,210,0.9814,0.9542,0.917,0.8947,0.8789
1190,0,312,302,0.9249,0.8755,0.854,0.7937,0.7168
1190,0,690,210,0.9721,0.98,0.9241,0.8847,0.8703
1190,0,700,210,0.9621,0.9692,0.9449,0.9033,0.876
1191,0,227,217,0.9249,0.8805,0.8139,0.8044,0.7283
1191,0,231,223,0.9464,0.9134,0.8962,0.8467,0.7842
1191,0,245,235,0.9257,0.8848,0.8468,0.8159,0.7262
1191,0,241,232,0.9378,0.8677,0.8368,0.8087,0.7341
1191,0,225,215,0.9442,0.8877,0.8762,0.8173,0.7448
1191,0,302,287,0.9307,0.8991,0.8611,0.8274,0.7577
1192,0,685,209,0.9657,0.975,0.952,0.9004,0.8724
1192,0,282,272,0.9307,0.8913,0.859,0.8095,0.7118
1192,0,690,217,0.9721,0.9685,0.9306,0.8897,0.8652
1192,0,684,208,0.9628,0.9614,0.9334,0.9004,0.8616
1192,0,689,213,0.975,0.9721,0.9263,0.8868,0.8789
1192,0,691,215,0.9786,0.9728,0.9327,0.889,0.8645
1192,0,684,208,0.9807,0.9678,0.9213,0.8926,0.8695
1192,0,684,208,0.9678,0.9707,0.9377,0.9026,0.8724
1192,0,688,212,0.9786,0.9757,0.9427,0.8954,0.8724
1192,0,228,220,0.9364,0.8898,0.8404,0.8095,0.7412
1192,0,686,210,0.97,0.9778,0.9513,0.8897,0.8781
1192,0,684,208,0.9685,0.9578,0.932,0.8883,0.8545
1192,0,690,214,0.9707,0.9692,0.9442,0.8868,0.8538
1192,0,688,212,0.9685,0.9607,0.9263,0.889,0.8781
1192,0,684,208,0.9693,0.97,0.9298,0.8918,0.8717
1193,0,227,217,0.9257,0.8591,0.8175,0.7865,0.7133
1193,0,220,211,0.9199,0.8634,0.8325,0.8138,0.7276
1193,0,227,218,0.935,0.9034,0.8726,0.8388,0.7699
1194,0,703,213,0.9528,0.9542,0.9291,0.8904,0.8638
1194,0,682,206,0.9771,0.9828,0.947,0.8875,0.8681
1194,0,681,207,0.9828,0.9764,0.9298,0.8897,0.853
1194,0,680,206,0.9843,0.99,0.9513,0.894,0.8581
1194,0,680,206,0.9786,0.9585,0.9256,0.8854,0.8581
1194,0,680,206,0.9721,0.97,0.9435,0.9054,0.8796
1194,0,685,211,0.9693,0.9557,0.9291,0.8911,0.8731
1195,0,249,239,0.9392,0.9049,0.8826,0.8524,0.7706
1196,0,677,204,0.9771,0.9735,0.9413,0.8933,0.8545
1196,0,677,204,0.9707,0.9678,0.9384,0.9026,0.8839
1196,0,217,208,0.9342,0.8963,0.8418,0.793,0.7348
1196,0,677,204,0.9628,0.9671,0.9399,0.909,0.8731
1196,0,682,209,0.965,0.9614,0.932,0.9019,0.8695
1196,0,679,205,0.9757,0.9571,0.9384,0.9112,0.8896
1196,0,678,205,0.9614,0.9678,0.942,0.9083,0.8753
1196,0,678,205,0.9757,0.975,0.9349,0.8911,0.8738
1196,0,678,204,0.9786,0.9707,0.9406,0.9105,0.8803
1196,0,682,209,0.9571,0.9614,0.9277,0.8883,0.8731
1196,0,677,204,0.9743,0.975,0.9542,0.9019,0.8753
1196,0,680,207,0.9771,0.9614,0.922,0.889,0.8703
1196,0,677,204,0.9628,0.9649,0.922,0.8875,0.8473
1196,0,679,206,0.98,0.9757,0.9535,0.9011,0.8688
1196,0,678,205,0.9786,0.9835,0.9298,0.8861,0.8616
1198,0,676,202,0.9621,0.9614,0.9427,0.9047,0.8875
1198,0,232,222,0.9085,0.8648,0.8547,0.8095,0.7462
1198,0,676,202,0.975,0.9707,0.9392,0.9026,0.8789
1198,0,666,202,0.9657,0.9671,0.947,0.894,0.8659
1198,0,666,202,0.9793,0.9628,0.9334,0.9054,0.8882
1198,0,673,209,0.98,0.9742,0.9327,0.8797,0.848
1198,0,682,208,0.9764,0.9828,0.9327,0.8883,0.8588
1198,0,241,232,0.9164,0.872,0.8389,0.8159,0.7398
1198,0,331,315,0.9207,0.8941,0.8246,0.7987,0.6975
1198,0,667,203,0.9664,0.97,0.932,0.894,0.8688
1198,0,668,204,0.96,0.9499,0.927,0.8897,0.8581
1198,0,666,202,0.9771,0.9671,0.942,0.8954,0.8487
1198,0,666,202,0.9721,0.9614,0.9277,0.8868,0.871
1198,0,230,222,0.9164,0.8705,0.8475,0.8087,0.7405
1199,0,244,236,0.9292,0.8805,0.854,0.788,0.7133
1199,0,222,212,0.9385,0.8999,0.869,0.8188,0.7591
1199,0,314,306,0.8978,0.8498,0.8089,0.7722,0.6975
1200,0,237,229,0.9214,0.8519,0.8218,0.7779,0.7269
1200,0,661,203,0.9578,0.9678,0.9298,0.8918,0.8789
1200,0,658,200,0.9728,0.9707,0.9263,0.8904,0.8609
1200,0,658,200,0.9635,0.975,0.9306,0.8911,0.8631
1200,0,211,204,0.8385,0.8512,0.8504,0.8453,0.8072
1200,0,658,200,0.9571,0.9664,0.9384,0.9047,0.8753
1200,0,659,201,0.9614,0.9614,0.947,0.9011,0.8832
1200,0,230,220,0.9385,0.9056,0.874,0.8431,0.7878
1200,0,660,202,0.965,0.9678,0.9284,0.889,0.8631
1200,0,666,208,0.9585,0.9707,0.9349,0.8933,0.8789
1200,0,658,200,0.9743,0.9728,0.9377,0.9004,0.8846
1200,0,658,200,0.9728,0.9678,0.9384,0.9011,0.871
1200,0,658,200,0.98,0.9678,0.9356,0.8918,0.8738
1200,0,659,201,0.9728,0.9685,0.9363,0.8947,0.8595
1204,0,213,205,0.9342,0.8913,0.844,0.8238,0.729
1206,0,213,205,0.9249,0.8934,0.8626,0.8367,0.7584
1207,0,252,244,0.9056,0.8512,0.8103,0.7629,0.6853
1208,0,216,208,0.9199,0.8698,0.8332,0.8066,0.7398
1209,0,274,266,0.9235,0.882,0.8475,0.8044,0.7455
1209,0,241,234,0.9056,0.8541,0.8196,0.7966,0.7097
1210,0,631,190,0.9793,0.9921,0.9599,0.9054,0.8875
1210,0,234,226,0.9378,0.8877,0.869,0.8095,0.7534
1210,0,631,190,0.9836,0.9592,0.9384,0.904,0.8789
1211,0,351,341,0.9264,0.8641,0.8375,0.8102,0.7054
1211,0,247,237,0.9242,0.8827,0.8404,0.8123,0.757
1212,0,621,189,0.9793,0.9843,0.9456,0.9076,0.8774
1212,0,227,219,0.9543,0.8999,0.8497,0.8073,0.7771
1212,0,227,219,0.9307,0.8941,0.8654,0.8295,0.7491
1212,0,200,192,0.9442,0.8956,0.8447,0.7951,0.7599
1212,0,210,204,0.9171,0.8584,0.8354,0.7822,0.7133
1212,0,629,188,0.9628,0.9635,0.9492,0.9291,0.8867
1213,0,256,248,0.9049,0.8684,0.8232,0.8123,0.7405
1213,0,248,240,0.9314,0.8877,0.8497,0.8288,0.7706
1213,0,240,236,0.8971,0.834,0.7881,0.76,0.6867
1213,0,217,212,0.9471,0.9156,0.8733,0.8352,0.7763
1214,0,636,195,0.9585,0.9578,0.9349,0.9076,0.8703
1215,0,246,240,0.9142,0.8569,0.8289,0.7944,0.7004
1215,0,235,225,0.9442,0.9056,0.8683,0.8309,0.767
1216,0,123,184,0.8556,0.8662,0.8647,0.8574,0.8301
1217,0,395,384,0.9078,0.8791,0.8096,0.8001,0.7125
1217,0,248,236,0.9042,0.8519,0.821,0.7729,0.7276
1217,0,269,263,0.8663,0.814,0.7867,0.7235,0.6588
1218,0,236,228,0.9442,0.8798,0.8318,0.8037,0.7247
1218,0,250,242,0.9257,0.8691,0.8511,0.8044,0.7254
1218,0,236,228,0.9185,0.8619,0.8497,0.8252,0.7448
1218,0,599,183,0.965,0.9614,0.9435,0.9069,0.8767
1218,0,610,184,0.9693,0.9764,0.9506,0.9148,0.886
1219,0,211,203,0.9535,0.8727,0.7953,0.7851,0.7419
1220,0,203,195,0.9307,0.8791,0.8504,0.8016,0.7376
1220,0,264,252,0.9435,0.8991,0.8626,0.846,0.7455
1220,0,200,192,0.955,0.8927,0.8719,0.8231,0.7513
1220,0,200,192,0.9357,0.8927,0.8726,0.8324,0.7828
1220,0,188,180,0.9407,0.9034,0.8862,0.8582,0.7907
1221,0,231,223,0.9164,0.8627,0.8375,0.8145,0.7269
1221,0,218,210,0.9378,0.8898,0.8647,0.8288,0.772
1221,0,227,218,0.9364,0.9006,0.8747,0.836,0.7921
1221,0,200,191,0.9442,0.9084,0.8654,0.8238,0.7434
1222,0,225,217,0.9299,0.9041,0.8883,0.8388,0.7577
1222,0,256,248,0.9314,0.8877,0.8568,0.803,0.7183
1222,0,590,179,0.9807,0.9857,0.9435,0.9047,0.8832
1222,0,588,178,0.9643,0.9592,0.9399,0.9105,0.8724
1222,0,225,217,0.9249,0.887,0.8583,0.8138,0.757
1223,0,193,185,0.9357,0.8941,0.8576,0.8338,0.7613
1224,0,640,206,0.9764,0.9807,0.9435,0.889,0.8781
1224,0,204,196,0.9314,0.8841,0.8547,0.793,0.7391
1224,0,588,179,0.9635,0.9714,0.9363,0.9069,0.876
1224,0,587,178,0.97,0.97,0.9449,0.9133,0.8889
1224,0,432,419,0.9099,0.8863,0.8704,0.8195,0.7477
1224,0,585,176,0.9593,0.9678,0.9334,0.9047,0.8738
1224,0,586,176,0.9771,0.9835,0.9578,0.9212,0.891
1225,0,210,202,0.9457,0.9041,0.8719,0.8245,0.7599
1225,0,228,222,0.9164,0.872,0.8461,0.8138,0.7312
1225,0,189,181,0.955,0.9213,0.879,0.8381,0.7763
1225,0,214,208,0.9264,0.8827,0.8382,0.8181,0.7491
1226,0,583,174,0.9778,0.9821,0.9671,0.9477,0.9204
1226,0,574,174,0.985,0.9828,0.9556,0.9047,0.8832
1226,0,229,223,0.9135,0.8627,0.8132,0.7851,0.7247
1226,0,214,206,0.9221,0.8662,0.8275,0.788,0.7369
1226,0,576,176,0.9764,0.9721,0.9363,0.9054,0.8803
1226,0,574,174,0.9728,0.9728,0.9463,0.9019,0.8688
1226,0,574,174,0.98,0.9764,0.9363,0.9019,0.8846
1226,0,574,174,0.97,0.9549,0.9313,0.9062,0.8652
1227,0,195,187,0.9371,0.8977,0.8568,0.8073,0.7556
1227,0,187,178,0.9307,0.8784,0.8597,0.8181,0.7685
1227,0,187,177,0.9199,0.8691,0.8447,0.8016,0.7563
1228,0,566,172,0.9728,0.9764,0.9556,0.9234,0.8925
1228,0,218,210,0.9414,0.8734,0.8468,0.8052,0.7591
1228,0,566,172,0.9821,0.9871,0.9463,0.9033,0.8817
1228,0,202,194,0.9249,0.8798,0.8633,0.8395,0.7677
1228,0,566,172,0.9685,0.9757,0.9571,0.9112,0.881
1228,0,566,172,0.9671,0.98,0.9463,0.914,0.9011
1228,0,566,172,0.9664,0.9785,0.9485,0.9155,0.8896
1228,0,192,184,0.9442,0.8941,0.8397,0.8102,0.7556
1229,0,194,184,0.9414,0.9092,0.8468,0.803,0.7656
1229,0,299,287,0.9021,0.8512,0.8246,0.7801,0.7233
1229,0,193,185,0.9385,0.8863,0.8497,0.8102,0.757
1230,0,568,174,0.975,0.9857,0.947,0.9076,0.8867
1230,0,570,176,0.9621,0.9578,0.9406,0.9162,0.8817
1230,0,189,179,0.9507,0.9034,0.8783,0.8252,0.7599
1230,0,564,170,0.985,0.9785,0.9399,0.9097,0.8724
1230,0,263,255,0.9357,0.897,0.8604,0.8202,0.7728
1230,0,564,170,0.9771,0.9685,0.9392,0.899,0.8753
1230,0,565,171,0.9628,0.9771,0.9349,0.9112,0.8681
1231,0,212,206,0.9071,0.8512,0.8146,0.7822,0.7176
1231,0,198,190,0.9428,0.9027,0.8697,0.8281,0.772
1232,0,552,168,0.9678,0.9714,0.9399,0.9083,0.8839
1232,0,552,168,0.9657,0.9692,0.947,0.9212,0.886
1232,0,552,168,0.9707,0.9721,0.9513,0.9205,0.886
1232,0,222,214,0.9285,0.8884,0.8676,0.8324,0.7577
1232,0,554,170,0.97,0.9614,0.9427,0.9155,0.8781
1232,0,562,168,0.98,0.9642,0.9377,0.9062,0.8839
1232,0,552,168,0.9635,0.9678,0.9477,0.9119,0.8839
1232,0,562,168,0.975,0.9714,0.942,0.9198,0.8975
1232,0,554,170,0.9543,0.9614,0.9341,0.9133,0.8946
1233,0,240,234,0.9099,0.8727,0.8311,0.7937,0.7147
1233,0,256,250,0.8892,0.8391,0.8153,0.7536,0.7047
1233,0,222,216,0.9442,0.8863,0.8418,0.7915,0.7018
1233,0,189,179,0.9614,0.9199,0.869,0.846,0.7527
1233,0,216,208,0.94,0.8798,0.8719,0.8288,0.7799
1233,0,236,230,0.9128,0.8491,0.8354,0.7872,0.7405
1233,0,199,191,0.9414,0.8977,0.8647,0.8145,0.752
1233,0,229,221,0.9242,0.872,0.8339,0.8102,0.7398
1234,0,546,166,0.9771,0.9814,0.9485,0.9205,0.8875
1234,0,552,172,0.9621,0.9714,0.9463,0.9112,0.8932
1234,0,180,174,0.9207,0.8634,0.8325,0.7872,0.7183
1234,0,177,166,0.8813,0.8913,0.8855,0.8789,0.8437
1234,0,546,166,0.9771,0.975,0.9406,0.9097,0.8767
1234,0,546,166,0.98,0.9864,0.9556,0.9126,0.8896
1234,0,546,166,0.9807,0.9778,0.9585,0.9083,0.8839
1235,0,179,171,0.9435,0.8841,0.8855,0.8288,0.7663
1235,0,215,209,0.9171,0.8784,0.8311,0.7822,0.7391
1235,0,217,209,0.9478,0.8934,0.8561,0.8116,0.7613
1235,0,212,207,0.9071,0.8491,0.8125,0.7686,0.6975
1236,0,542,164,0.97,0.98,0.9499,0.9148,0.8889
1236,0,542,164,0.9728,0.9635,0.9392,0.909,0.8738
1236,0,542,164,0.9771,0.9785,0.9463,0.9083,0.8853
1236,0,543,165,0.9707,0.9785,0.9585,0.9191,0.8946
1236,0,542,164,0.9671,0.9742,0.9406,0.9133,0.8867
1236,0,545,167,0.9593,0.9742,0.9449,0.914,0.891
1236,0,542,164,0.9736,0.9793,0.9449,0.9097,0.8817
1237,0,212,202,0.9149,0.8712,0.8125,0.7758,0.7398
1237,0,171,163,0.9492,0.9041,0.8769,0.8489,0.8007
1238,0,588,179,0.9557,0.9621,0.9435,0.9169,0.8867
1238,0,539,162,0.9714,0.975,0.9492,0.9277,0.8918
1238,0,541,164,0.96,0.9664,0.9427,0.9176,0.8903
1238,0,181,174,0.9442,0.9006,0.8661,0.8388,0.7448
1238,0,539,162,0.9757,0.9793,0.9628,0.9169,0.9004
1238,0,539,162,0.9821,0.985,0.9535,0.9069,0.8817
1239,0,254,246,0.9435,0.8941,0.8583,0.8266,0.7484
1240,0,181,176,0.9564,0.9013,0.8647,0.8295,0.7806
1240,0,216,208,0.9528,0.9013,0.874,0.8116,0.7591
1240,0,180,172,0.9428,0.8956,0.8669,0.8231,0.7828
1240,0,528,160,0.9643,0.97,0.9341,0.9047,0.8889
1240,0,532,164,0.9721,0.9714,0.9384,0.9105,0.8681
1240,0,528,160,0.975,0.9807,0.9585,0.9248,0.9075
1240,0,528,160,0.9671,0.9657,0.9377,0.9119,0.8781
1240,0,540,160,0.9778,0.985,0.9764,0.9563,0.9161
1240,0,170,161,0.9621,0.9113,0.869,0.846,0.7892
1240,0,529,161,0.9764,0.985,0.9578,0.9191,0.8953
1240,0,528,160,0.9786,0.9735,0.9377,0.9162,0.8839
1241,0,253,247,0.8971,0.8448,0.8196,0.7794,0.7312
1241,0,175,167,0.9364,0.8863,0.8518,0.8095,0.7147
1241,0,179,171,0.9321,0.9049,0.8726,0.8345,0.7821
1242,0,524,162,0.9693,0.9742,0.9599,0.9391,0.8989
1242,0,332,161,0.9407,0.9292,0.9091,0.9019,0.881
1242,0,520,158,0.9814,0.9843,0.9635,0.9205,0.886
1242,0,521,159,0.9757,0.9771,0.9585,0.9133,0.8824
1242,0,425,161,0.9514,0.9549,0.9363,0.9212,0.8939
1242,0,520,158,0.9757,0.9764,0.9642,0.9191,0.8953
1242,0,520,158,0.9643,0.9764,0.9606,0.9241,0.891
1242,0,186,180,0.9457,0.8848,0.8568,0.8188,0.7398
1242,0,520,158,0.9721,0.985,0.9613,0.9234,0.9011
1242,0,531,169,0.9664,0.9714,0.9549,0.9391,0.909
1242,0,190,184,0.9285,0.8877,0.859,0.8288,0.772
1244,0,520,158,0.97,0.9742,0.9571,0.9241,0.9047
1244,0,532,164,0.9757,0.9728,0.9456,0.9176,0.8817
1244,0,518,156,0.9728,0.975,0.9599,0.9298,0.9011
1244,0,520,158,0.9707,0.9742,0.9499,0.9298,0.8946
1244,0,518,156,0.9836,0.9785,0.9499,0.9097,0.8774
1244,0,178,172,0.9285,0.887,0.8482,0.8188,0.7548
1244,0,175,167,0.9514,0.9092,0.8733,0.8317,0.8108
1244,0,518,156,0.98,0.9821,0.9506,0.9076,0.8839
1246,0,507,155,0.9814,0.98,0.9463,0.914,0.8832
1246,0,196,190,0.9235,0.8734,0.8504,0.8087,0.7677
1246,0,507,155,0.98,0.9821,0.9528,0.9112,0.8789
1246,0,506,154,0.9721,0.9814,0.9485,0.9112,0.8853
1246,0,192,184,0.935,0.8913,0.8475,0.8059,0.7283
1246,0,507,155,0.9693,0.9692,0.9477,0.9219,0.8961
1246,0,517,155,0.955,0.9399,0.9019,0.8804,0.8444
1246,0,506,154,0.9728,0.975,0.9492,0.9198,0.8832
1246,0,223,215,0.9321,0.8963,0.8461,0.8238,0.729
1246,0,212,205,0.9085,0.867,0.8454,0.8023,0.7333
1246,0,506,154,0.9814,0.9864,0.9556,0.9205,0.8867
1247,0,204,198,0.9207,0.8877,0.8475,0.8037,0.7441
1248,0,164,156,0.9307,0.892,0.849,0.8066,0.7534
1248,0,519,171,0.9643,0.9678,0.9556,0.9169,0.8918
1248,0,504,152,0.9614,0.9714,0.9563,0.9398,0.9068
1248,0,501,153,0.9635,0.9728,0.9549,0.9319,0.9011
1248,0,500,152,0.9778,0.9843,0.9485,0.9205,0.8975
1248,0,504,152,0.9764,0.9764,0.9563,0.9312,0.9104
1248,0,508,156,0.975,0.9735,0.9535,0.9405,0.9032
1248,0,500,152,0.9571,0.9671,0.9427,0.9226,0.8982
1248,0,500,152,0.9836,0.9828,0.9628,0.9391,0.9018
1248,0,500,152,0.9736,0.9742,0.9399,0.9198,0.8939
1248,0,500,152,0.9685,0.9721,0.952,0.9277,0.8975
1248,0,510,162,0.9514,0.9578,0.9463,0.9133,0.8889
1248,0,270,264,0.9207,0.8491,0.8125,0.7751,0.686
1248,0,500,152,0.9678,0.9785,0.9506,0.9248,0.8939
1248,0,973,907,0.6984,0.5773,0.3694,0.3066,0.2366
1248,0,279,152,0.9035,0.912,0.9069,0.899,0.8595
1249,0,201,193,0.935,0.8891,0.859,0.8173,0.757
1249,0,226,220,0.9128,0.8612,0.816,0.7808,0.7505
1249,0,200,194,0.9178,0.8791,0.8382,0.7894,0.7254
1249,0,249,241,0.9192,0.8534,0.796,0.7607,0.7047
1250,0,496,150,0.9671,0.9728,0.9556,0.9255,0.8918
1250,0,496,150,0.9643,0.975,0.9513,0.9198,0.8996
1250,0,496,150,0.9635,0.975,0.952,0.9255,0.8961
1250,0,498,150,0.9678,0.9742,0.9535,0.9319,0.8953
1250,0,511,155,0.9678,0.9685,0.9377,0.9076,0.8832
1250,0,496,150,0.9778,0.9807,0.9721,0.9427,0.9061
1250,0,496,150,0.975,0.9785,0.9642,0.9334,0.9097
1250,0,505,159,0.9736,0.97,0.9535,0.9284,0.8975
1250,0,498,152,0.9685,0.9628,0.9477,0.9169,0.8789
1251,0,326,317,0.8992,0.8591,0.811,0.7779,0.691
1252,0,493,148,0.9793,0.9871,0.9578,0.9162,0.8896
1257,0,153,147,0.9299,0.8863,0.869,0.8223,0.752
1258,0,232,226,0.9035,0.8584,0.8225,0.7944,0.7441
1258,0,472,142,0.9771,0.9843,0.9656,0.9355,0.8996
1258,0,204,198,0.9249,0.8605,0.8311,0.803,0.7362
1259,0,163,157,0.9442,0.882,0.8232,0.7951,0.7448
1259,0,231,225,0.9107,0.8727,0.8447,0.8016,0.7427
1259,0,155,149,0.9614,0.9163,0.879,0.8438,0.7692
1260,0,210,204,0.9314,0.8805,0.8518,0.8102,0.7491
1262,0,244,238,0.9235,0.8677,0.8375,0.8116,0.7491
1262,0,318,306,0.9164,0.8698,0.8311,0.7729,0.6975
1262,0,176,170,0.9385,0.8991,0.8654,0.8238,0.7498
1262,0,182,176,0.9271,0.8791,0.8418,0.8095,0.7276
1263,0,149,143,0.9442,0.9134,0.8805,0.861,0.7792
1263,0,209,204,0.9371,0.8963,0.864,0.8381,0.772
1263,0,201,194,0.9157,0.8741,0.8139,0.788,0.7125
1263,0,251,245,0.9035,0.8491,0.7967,0.7758,0.7297
1263,0,161,155,0.9414,0.8984,0.8855,0.8352,0.7577
1263,0,251,245,0.9085,0.8541,0.8017,0.7658,0.6918
1263,0,149,143,0.9342,0.9006,0.8747,0.8431,0.805
1264,0,169,161,0.94,0.9013,0.8654,0.8317,0.7921
1264,0,452,136,0.9657,0.9764,0.9556,0.937,0.9111
1264,0,254,248,0.9021,0.8526,0.8275,0.7686,0.7082
1264,0,450,136,0.98,0.9728,0.9542,0.9334,0.8961
1265,0,153,147,0.9328,0.8927,0.8769,0.841,0.7677
1265,0,164,158,0.9428,0.8941,0.8783,0.8474,0.7857
1265,0,149,143,0.9607,0.9199,0.9012,0.851,0.8036
1266,0,185,179,0.9364,0.8934,0.869,0.8388,0.762
1266,0,447,134,0.9821,0.9878,0.9592,0.9284,0.9004
1266,0,156,150,0.9335,0.9063,0.8661,0.8223,0.7505
1266,0,448,134,0.9764,0.9757,0.9592,0.9255,0.8918
1267,0,161,155,0.9221,0.8834,0.869,0.8367,0.7591
1267,0,157,151,0.9464,0.8827,0.869,0.8324,0.7742
1268,0,152,144,0.9492,0.917,0.849,0.793,0.7706
1268,0,151,144,0.9435,0.917,0.8855,0.8467,0.8201
1268,0,448,132,0.9714,0.9793,0.9671,0.9499,0.9147
1268,0,138,132,0.94,0.8877,0.8583,0.8202,0.7677
1268,0,436,132,0.9736,0.9814,0.9635,0.9284,0.909
1270,0,428,130,0.98,0.9843,0.9664,0.9384,0.9004
1270,0,140,134,0.9435,0.9163,0.8876,0.8582,0.7835
1270,0,428,130,0.9793,0.9735,0.9571,0.9413,0.9082
1270,0,433,135,0.9707,0.9735,0.9513,0.9277,0.9039
1270,0,156,150,0.9435,0.907,0.8561,0.8181,0.7606
1271,0,166,158,0.9357,0.8877,0.8518,0.8309,0.7627
1271,0,188,182,0.9228,0.8805,0.8425,0.8216,0.7197
1271,0,171,165,0.9385,0.8884,0.8712,0.8001,0.7613
1271,0,151,145,0.9264,0.8863,0.8669,0.8352,0.7706
1271,0,149,143,0.9342,0.8941,0.8661,0.8231,0.7627
1272,0,256,250,0.9299,0.8813,0.8332,0.8138,0.7032
1272,0,426,128,0.9786,0.9785,0.9592,0.9355,0.9118
1272,0,426,128,0.965,0.9778,0.9707,0.9434,0.914
1272,0,196,190,0.9264,0.8791,0.8576,0.8381,0.7914
1272,0,426,128,0.9721,0.9764,0.9606,0.937,0.9018
1272,0,150,144,0.9192,0.8848,0.8647,0.8295,0.772
1273,0,197,191,0.9435,0.8963,0.8676,0.8345,0.7548
1273,0,161,157,0.9192,0.8734,0.8232,0.7958,0.7154
1273,0,151,145,0.9428,0.882,0.8769,0.8352,0.7785
1274,0,414,126,0.9764,0.9742,0.9563,0.9298,0.8961
1274,0,152,146,0.9271,0.8877,0.8597,0.8309,0.7656
1274,0,417,129,0.9707,0.9685,0.9499,0.9155,0.8925
1274,0,425,127,0.9771,0.9828,0.9728,0.9606,0.9276
1274,0,184,178,0.9357,0.8941,0.8697,0.8173,0.7728
1274,0,161,153,0.9249,0.8991,0.8762,0.8259,0.7534
1274,0,159,153,0.9314,0.8777,0.8275,0.8052,0.724
1275,0,170,164,0.9371,0.9056,0.8819,0.846,0.7814
1275,0,162,156,0.9421,0.882,0.8576,0.8209,0.7548
1276,0,199,193,0.9407,0.8934,0.8805,0.8295,0.7806
1276,0,408,124,0.9736,0.9864,0.9628,0.9334,0.9147
1276,0,408,124,0.9736,0.9857,0.9656,0.937,0.9133
1276,0,412,124,0.9721,0.9807,0.9692,0.9606,0.9333
1276,0,258,125,0.8971,0.9084,0.9055,0.8997,0.871
1277,0,166,160,0.9492,0.8941,0.8597,0.8052,0.7692
1277,0,183,180,0.9385,0.892,0.8411,0.8209,0.7376
1278,0,410,122,0.9814,0.9921,0.9857,0.9771,0.9405
1278,0,404,123,0.9707,0.9735,0.9578,0.9377,0.9004
1278,0,414,132,0.9614,0.975,0.9556,0.9341,0.9025
1278,0,404,122,0.9743,0.9807,0.9535,0.9334,0.9054
1278,0,404,122,0.9821,0.9814,0.9649,0.9413,0.9068
1278,0,175,171,0.9214,0.8691,0.8354,0.8216,0.7376
1278,0,405,123,0.9828,0.98,0.9585,0.9327,0.8989
1278,0,410,122,0.9757,0.9807,0.9692,0.9506,0.9133
1279,0,141,135,0.9421,0.9041,0.874,0.8274,0.7613
1279,0,227,223,0.9185,0.8484,0.8146,0.7744,0.7204
1279,0,167,161,0.9428,0.9127,0.8676,0.8309,0.7534
